    0.279651217382061272E-01    0.793439084043753269E+03    0.906773537826479348E-01    0.423511667509046674E+02    0.549646268635204324E+05    0.662977619599528278E+00    0.224762406272916826E+00    0.618004591261169800E+01    0.467250503792991534E+01    0.113264796172702153E+01   -0.941857580632004421E+00   -0.227446053349212729E+01    0.225299417513199901E-01   -0.659223093308187291E+00    0.311090258529493840E+05
    0.285957059313646476E-01    0.767391353426144747E+03    0.135486435109150760E+00    0.423514259712966705E+02    0.549646230678835054E+05    0.934320384960837691E+00    0.116062863045995529E+00    0.723574987379670542E+01    0.443902813997613066E+01    0.113826337862734062E+01   -0.953659193744526901E+00   -0.228497953410651045E+01    0.124982974672754252E-01   -0.681768916428096006E+00    0.311090769072717849E+05
    0.287906357048016807E-01    0.830995957390568378E+03    0.463315538758280326E-01    0.423513224774642723E+02    0.549646228832204288E+05    0.478547404358928175E+00    0.254551204622659011E+00    0.723629340289088052E+01    0.552298362120975472E+01    0.109566767053557612E+01   -0.997059440171843669E+00   -0.228823707536660503E+01    0.533157870143847967E+00   -0.685043175872771637E+00    0.311090861132862519E+05
    0.297051385381845480E-01    0.780039532524697961E+03    0.899708770328909030E-01    0.423512117900368281E+02    0.549646260341891611E+05    0.811431582921083416E+00    0.202708391665043536E+00    0.723654500885418805E+01    0.554126494347746590E+01    0.108325366532723533E+01   -0.972814513002574821E+00   -0.222589540738691838E+01    0.341946963547127114E+00   -0.701690641314894448E+00    0.311091421107748429E+05
    0.294524349886382993E-01    0.801973480057788834E+03    0.307558070526756794E-01    0.423511506242763431E+02    0.549646289618901283E+05    0.575927686767671809E+00    0.212021661963266494E+00    0.872765070753442274E+01    0.578563546347076052E+01    0.107164341442756195E+01   -0.992788413926900093E+00   -0.227748673801283008E+01    0.199583414273054094E+00   -0.694356741346911388E+00    0.311091435571129005E+05
    0.298125805534486740E-01    0.781072257611445366E+03    0.601535277557568443E-01    0.423511287007509480E+02    0.549646291606046216E+05    0.781963733217014734E+00    0.998322500486104603E-01    0.723631561482668584E+01    0.517346973391942644E+01    0.112954519158308431E+01   -0.969159807491538183E+00   -0.222790627350947057E+01    0.815181508673489680E-01   -0.711069539731342348E+00    0.311091489330985241E+05
    0.301621058577720008E-01    0.804646970950164587E+03    0.106637684318976494E+00    0.423511185853516281E+02    0.549646272409878802E+05    0.939261485545425878E+00    0.664230216813498087E-01    0.617992141632949288E+01    0.471003131719207779E+01    0.113625635138287562E+01   -0.989445319014854774E+00   -0.219997065415967441E+01    0.256171653230577834E+00   -0.715383899957250602E+00    0.311091764123042194E+05
    0.290999258099977898E-01    0.836934294293751464E+03    0.606954391661001028E-01    0.423511498682427074E+02    0.549646288848758413E+05    0.618976175002525442E+00    0.194111824204920069E+00    0.872697807982388518E+01    0.545478474231497845E+01    0.113236736383314129E+01   -0.981001131249317981E+00   -0.227150287751026392E+01    0.145060026957837845E+00   -0.687195332913789980E+00    0.311091883549921949E+05
    0.310336079775918663E-01    0.796310577801900763E+03    0.115069420475949744E+00    0.423512395236612207E+02    0.549646263218443710E+05    0.780039803650069863E+00    0.704627509790487910E-01    0.723617067964764260E+01    0.499135563492517598E+01    0.112346939717190875E+01   -0.992492316892648385E+00   -0.218582305516206254E+01    0.787680184369058400E-01   -0.726233494687094971E+00    0.311092403673482368E+05
    0.291494189450527789E-01    0.844292806742680568E+03    0.208960290734131124E-01    0.423511774821598621E+02    0.549646276672356762E+05    0.489853740912515601E+00    0.125576154003228996E+00    0.872734465562947292E+01    0.575812631094864269E+01    0.110348606172448394E+01   -0.985688775353071200E+00   -0.226854496183315879E+01    0.180328883248773636E+00   -0.680216452861727383E+00    0.311093965190798299E+05
    0.305408221837756635E-01    0.855181083176547190E+03    0.328858845707284270E-01    0.423512940090816699E+02    0.549646267709244421E+05    0.500293566615051533E+00    0.212327896181605802E+00    0.618046726012125447E+01    0.481415450951659185E+01    0.111137725191237302E+01   -0.984185803294819750E+00   -0.222440916805524136E+01    0.408650438581471043E+00   -0.717688791188159203E+00    0.311095350327468441E+05
    0.303196791495589403E-01    0.811696795513435859E+03    0.549475155712896499E-01    0.423513098341356553E+02    0.549646236449590870E+05    0.613635570694969434E+00    0.170807333198762484E+00    0.872814544370459799E+01    0.608624450454223709E+01    0.108602637857983386E+01   -0.985105412373178835E+00   -0.225589339214820717E+01    0.384240744136437551E+00   -0.723638404386459655E+00    0.311095731432973371E+05
    0.290305876537788853E-01    0.774517401039584911E+03    0.607267944187287259E-01    0.423512792303133949E+02    0.549646238478097948E+05    0.991594188586046421E+00    0.209413605131667097E-01    0.723646472362920967E+01    0.527605475041769356E+01    0.109664804273524763E+01   -0.983408293592756833E+00   -0.223404192672953261E+01    0.228908709844091507E+00   -0.692984118221563916E+00    0.311095845160235440E+05
    0.309937499051615717E-01    0.794338823964481207E+03    0.790773042068056570E-01    0.423513647468688461E+02    0.549646230953624763E+05    0.745364506933303583E+00    0.658746080938740486E-01    0.723624903930755181E+01    0.550882296898948098E+01    0.113111954256881075E+01   -0.972230639475231140E+00   -0.222626235872066980E+01    0.147792241515630390E+00   -0.730408448767174701E+00    0.311097081489272568E+05
    0.285159615896761615E-01    0.792625476379867678E+03    0.144476201008618743E+00    0.423512730712104357E+02    0.549646244811544093E+05    0.727573411885378163E+00    0.178438956698305146E+00    0.723637282659844505E+01    0.510670122170724472E+01    0.110515843105977751E+01   -0.980041155544023379E+00   -0.224734494319551992E+01    0.114070506149987691E+00   -0.669169872392961218E+00    0.311097186954447134E+05
    0.290765270841926646E-01    0.826422353417685372E+03    0.906506613159932390E-01    0.423513006166312351E+02    0.549646251707205593E+05    0.710527851706309055E+00    0.496528859109404211E-01    0.618038363753952336E+01    0.500917376375321144E+01    0.108109343101299871E+01   -0.991880666677097622E+00   -0.227477350402123779E+01    0.464784856391476542E+00   -0.683932077759321411E+00    0.311097208603435029E+05
    0.291955868937981457E-01    0.828129316931632047E+03    0.774871809678451262E-01    0.423512857765018040E+02    0.549646267379722558E+05    0.608185738865351433E+00    0.147925803655107602E+00    0.872722855638289019E+01    0.498555674850004404E+01    0.110757056174082824E+01   -0.985343122578132724E+00   -0.227880262546047696E+01    0.244125991316176474E-01   -0.678287596180469188E+00    0.311097350365454949E+05
    0.287947172809191673E-01    0.840100912325096488E+03    0.882559779446872444E-02    0.423513197772181940E+02    0.549646244861059968E+05    0.713242272331575000E+00    0.103072245541188795E+00    0.723604821965523204E+01    0.475454191464945364E+01    0.111325245916709026E+01   -0.956179627421716027E+00   -0.228814129839603719E+01    0.174128738456230281E+00   -0.675304970407166749E+00    0.311097424082531543E+05
    0.295403946121788608E-01    0.816930640611395233E+03    0.628758740140469008E-01    0.423512166900571145E+02    0.549646243871500337E+05    0.696054108554123752E+00    0.173365099298462916E+00    0.723618573318654601E+01    0.611096800698876130E+01    0.112921858188972202E+01   -0.992184231676571216E+00   -0.228578196900412589E+01    0.551678049602257858E+00   -0.702330890978347222E+00    0.311097530664046390E+05
    0.291442854679067956E-01    0.820490630870412019E+03    0.435759883255544336E-01    0.423513424955423758E+02    0.549646239314987906E+05    0.705099889246790013E+00    0.123754549891366639E+00    0.723603188951225462E+01    0.543333759790930415E+01    0.115539179214807586E+01   -0.965857592333104531E+00   -0.226498613037653973E+01    0.168770799379782427E+00   -0.678097189734119921E+00    0.311098139607182275E+05
    0.280852587078357051E-01    0.795914170992319100E+03    0.293767128638815524E-01    0.423513409895846564E+02    0.549646245483331586E+05    0.668109378225875128E+00    0.175678055148000195E+00    0.617994246481693033E+01    0.442249633803086795E+01    0.116858457385288061E+01   -0.926337592944796784E+00   -0.225587628961149766E+01    0.152170271630332338E+00   -0.660304986346069711E+00    0.311098441924517356E+05
    0.298715719288927539E-01    0.855246265071512425E+03    0.639397129782210277E-01    0.423511926465927147E+02    0.549646264577630136E+05    0.299520923208900447E+00    0.487479042233835314E+00    0.617997680172324682E+01    0.502912224116155127E+01    0.112883031960340974E+01   -0.981597337564457884E+00   -0.226047782595326519E+01    0.248365098499147785E+00   -0.685718798453941236E+00    0.311098570742114716E+05
    0.292073192268830772E-01    0.771303399596129566E+03    0.887318496707830001E-01    0.423514003539111741E+02    0.549646223973843153E+05    0.799229951430882268E+00    0.219032841102817954E+00    0.723613156333235263E+01    0.473413525310129479E+01    0.112665924280418595E+01   -0.959871590554933207E+00   -0.225215377594996413E+01    0.246855369881026715E+00   -0.698128611851964731E+00    0.311099273938897422E+05
    0.292604783715445758E-01    0.787019192266358459E+03    0.551436695271963970E-01    0.423511072666237425E+02    0.549646272858361990E+05    0.781296830054943325E+00    0.123417134642451090E+00    0.618031742123689742E+01    0.549979626830603330E+01    0.110331469228864809E+01   -0.976028290582942382E+00   -0.226026598905457332E+01    0.483582137380191512E+00   -0.699509278191996264E+00    0.311099967534240022E+05
    0.284572526573128350E-01    0.755226463224343888E+03    0.647962842537776890E-01    0.423513414766464891E+02    0.549646244969963009E+05    0.996710554644946622E+00    0.629491106967228070E-01    0.872777898534587671E+01    0.548795762952376531E+01    0.110156372257314983E+01   -0.990457765812660984E+00   -0.226678189844318378E+01    0.262364827943281420E+00   -0.674941438290709295E+00    0.311100644294878475E+05
    0.305854056112086457E-01    0.827247106389811051E+03    0.720110545902663546E-01    0.423514090775415966E+02    0.549646221209134019E+05    0.632458412395850322E+00    0.244221337394770505E+00    0.723632264626042776E+01    0.531938106236043318E+01    0.112602075549691438E+01   -0.975432457096566785E+00   -0.224066529370126988E+01    0.389003998831916997E+00   -0.723417308985282781E+00    0.311101221061243086E+05
    0.288771394167771124E-01    0.846702298521898456E+03    0.400533974434325590E-01    0.423512325652003838E+02    0.549646276073180998E+05    0.497370250281223725E+00    0.175557846173910181E+00    0.723625254455015465E+01    0.530705110947769754E+01    0.111469587335766152E+01   -0.970910574008340244E+00   -0.226673763675845574E+01    0.478367903027083374E+00   -0.671210491534009468E+00    0.311101580972643969E+05
    0.294065509362910586E-01    0.809107016166649828E+03    0.262312907045016072E-01    0.423510922038901327E+02    0.549646291345560458E+05    0.632529547149326077E+00    0.244112585507195640E+00    0.723623442878470691E+01    0.474617234564201773E+01    0.114243793305569108E+01   -0.964170330033542133E+00   -0.225280527777679440E+01    0.205385932965886170E+00   -0.705395619132906271E+00    0.311101587632375849E+05
    0.295161855162358530E-01    0.843857070276318723E+03    0.526623000859201551E-01    0.423513488807831635E+02    0.549646230380619963E+05    0.587264322856230314E+00    0.115138184403086069E+00    0.618025356600790587E+01    0.479104353462563637E+01    0.113974986864500494E+01   -0.958764338730890397E+00   -0.223622493527516086E+01    0.396397304456341637E+00   -0.688765757816881097E+00    0.311101649116317894E+05
    0.299509331356198408E-01    0.799120204425823204E+03    0.740231453700416625E-01    0.423512642990651287E+02    0.549646253596164606E+05    0.826813763319703798E+00    0.127649939473882451E+00    0.872777386508276187E+01    0.565951529130476683E+01    0.111253764012504974E+01   -0.967490232426293062E+00   -0.223194021597673142E+01    0.293796182894279334E+00   -0.701076307822204203E+00    0.311101881671892952E+05
    0.304331645123253405E-01    0.784078819955907420E+03    0.632933048352320171E-01    0.423511307880533820E+02    0.549646276579477344E+05    0.931241591530178825E+00    0.161525286324013723E+00    0.618057128588805771E+01    0.481608272746101029E+01    0.110731622082083581E+01   -0.985630789394506546E+00   -0.220023825340625523E+01    0.233774059940792395E+00   -0.719255433502632657E+00    0.311102022915391972E+05
    0.289121377453087254E-01    0.770471143506133103E+03    0.466718705368312711E-01    0.423513410496299230E+02    0.549646241280755348E+05    0.825649862570490889E+00    0.246268508066777303E+00    0.723653644793856099E+01    0.552011037147244998E+01    0.109790494427168484E+01   -0.995607155741757732E+00   -0.225500939761041819E+01    0.495300987296092621E+00   -0.693540557372017141E+00    0.311102341923261811E+05
    0.301631367761314093E-01    0.853545280948356435E+03    0.142564645235586612E-03    0.423511113976988653E+02    0.549646261102797143E+05    0.710734664279247697E+00    0.742441600670838281E-01    0.872772110585587235E+01    0.531998839004184454E+01    0.109271732157687196E+01   -0.998344386770950942E+00   -0.225600285134436040E+01    0.294056995869955255E-01   -0.707745733134199306E+00    0.311102825464843227E+05
    0.280819576837829134E-01    0.787864838132698424E+03    0.839363347962530648E-01    0.423513348158341785E+02    0.549646247816835676E+05    0.845379437342832940E+00    0.127334542621533237E+00    0.723583073234912089E+01    0.486211450880616614E+01    0.113360381053809522E+01   -0.950988345602187701E+00   -0.230217356396351747E+01    0.111215509254947678E+00   -0.654531346693436378E+00    0.311103066348457614E+05
    0.292521109441917261E-01    0.825737146117905013E+03    0.473618276005282300E-02    0.423513327940630617E+02    0.549646249448547751E+05    0.718523484958898395E+00    0.170985600048156994E+00    0.617983675929973142E+01    0.463939069922440428E+01    0.114476418091919085E+01   -0.978343928974699129E+00   -0.223578186716450089E+01    0.404738454577053930E+00   -0.683048460082697484E+00    0.311103081585769505E+05
    0.299869212345622652E-01    0.826191639939192783E+03    0.105162906917986548E+00    0.423513028303000425E+02    0.549646266583003162E+05    0.470712497445050837E+00    0.144076185467474610E+00    0.617997826210178935E+01    0.446775977990284012E+01    0.115950529392104462E+01   -0.973883245437010214E+00   -0.223137731521018567E+01    0.352778566820199146E+00   -0.693939020383667282E+00    0.311103478617895780E+05
    0.302762833749155753E-01    0.854899179944782190E+03    0.422322052234172796E-01    0.423512855524254093E+02    0.549646255999707646E+05    0.353042435937984567E+00    0.235365343922820353E+00    0.618003158304481737E+01    0.521099985112981035E+01    0.109948968667890901E+01   -0.986209730647192750E+00   -0.225546582217919456E+01    0.457648901517905493E+00   -0.694728345706412287E+00    0.311103532575855170E+05
    0.296744642498478692E-01    0.820624072632605134E+03    0.938463281795011012E-01    0.423510292054793069E+02    0.549646294272233354E+05    0.437249013843856948E+00    0.317581008193862757E+00    0.723617974663062213E+01    0.482547271871955719E+01    0.114582619151230203E+01   -0.982639945705576778E+00   -0.222687377848907753E+01    0.217714292524345904E+00   -0.693635920928145300E+00    0.311103778072833047E+05
    0.314499817332914780E-01    0.817942500655093227E+03    0.321381468650595303E-01    0.423513202238462938E+02    0.549646249747482943E+05    0.800111921207500743E+00    0.463094202898567051E-01    0.723607389837896253E+01    0.540748948320514167E+01    0.111675658913756926E+01   -0.982658790048019148E+00   -0.221784803540985154E+01    0.368051021319492466E+00   -0.746132897010240881E+00    0.311104759379298303E+05
    0.288283839893576956E-01    0.805191619119577240E+03    0.279228719608110854E-01    0.423512952904883520E+02    0.549646265554496567E+05    0.742565596954843365E+00    0.829747893405963222E-01    0.723615399618878197E+01    0.576588618582512069E+01    0.111213811468438983E+01   -0.985803305842063216E+00   -0.230759834992022217E+01    0.452747353257600571E+00   -0.668302521900198343E+00    0.311104987420249854E+05
    0.302923207975395702E-01    0.809230831701362263E+03    0.711440695906710857E-01    0.423513054812634451E+02    0.549646246478988396E+05    0.653640474676771444E+00    0.839914132683545200E-01    0.618025970636508948E+01    0.488648664877379257E+01    0.113735337644469015E+01   -0.958311460623958555E+00   -0.220937296609107170E+01    0.273712587116397954E+00   -0.706884783646678505E+00    0.311105379364515356E+05
